,Home Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Red Cards,Full Time Result
160,64,6.0,5.0,7.0,18.0,86.0,26.0,20.0,6.0,2.0,0.0,4.0,4.0,6.0,29.0,72.0,21.0,22.0,10.0,3.0,0.0,0
161,54,6.0,4.0,1.0,15.0,74.0,17.0,25.0,28.0,4.0,0.0,8.0,2.0,8.0,27.0,71.0,16.0,19.0,17.0,5.0,1.0,0
162,48,7.0,8.0,6.0,19.0,75.0,19.0,24.0,15.0,4.0,0.0,6.0,5.0,8.0,24.0,75.0,18.0,13.0,13.0,2.0,0.0,1
163,45,3.0,4.0,5.0,27.0,63.0,18.0,33.0,20.0,1.0,0.0,6.0,4.0,2.0,41.0,68.0,30.0,19.0,16.0,1.0,0.0,0
164,67,4.0,6.0,7.0,34.0,77.0,14.0,14.0,19.0,5.0,0.0,2.0,4.0,1.0,26.0,53.0,15.0,35.0,17.0,5.0,0.0,2
165,35,3.0,4.0,6.0,25.0,73.0,12.0,17.0,23.0,3.0,0.0,6.0,7.0,4.0,22.0,85.0,17.0,16.0,12.0,2.0,0.0,2
166,40,5.0,3.0,3.0,7.0,70.0,19.0,40.0,24.0,6.0,0.0,6.0,8.0,11.0,27.0,79.0,14.0,18.0,17.0,3.0,0.0,0
167,58,7.0,6.0,6.0,31.0,71.0,28.0,11.0,9.0,1.0,0.0,5.0,6.0,3.0,25.0,67.0,22.0,34.0,15.0,1.0,0.0,2
168,27,3.0,1.0,6.0,19.0,59.0,11.0,38.0,21.0,5.0,0.0,7.0,4.0,8.0,22.0,86.0,7.0,10.0,14.0,4.0,0.0,0
169,44,2.0,3.0,0.0,14.0,74.0,21.0,41.0,22.0,2.0,0.0,9.0,1.0,4.0,31.0,78.0,20.0,11.0,17.0,0.0,0.0,0
170,46,6.0,1.0,4.0,33.0,65.0,37.0,15.0,22.0,4.0,0.0,5.0,6.0,3.0,20.0,72.0,21.0,32.0,17.0,3.0,0.0,1
171,55,9.0,5.0,7.0,16.0,89.0,9.0,16.0,11.0,1.0,1.0,4.0,4.0,2.0,21.0,87.0,8.0,12.0,14.0,4.0,0.0,0
172,47,5.0,5.0,5.0,25.0,75.0,14.0,20.0,6.0,4.0,0.0,4.0,4.0,3.0,32.0,77.0,17.0,18.0,15.0,4.0,0.0,1
173,63,7.0,4.0,11.0,33.0,80.0,30.0,15.0,20.0,3.0,0.0,1.0,2.0,2.0,19.0,66.0,25.0,31.0,19.0,3.0,0.0,1
174,50,2.0,5.0,2.0,19.0,71.0,17.0,14.0,19.0,2.0,0.0,4.0,3.0,3.0,36.0,73.0,23.0,18.0,12.0,1.0,0.0,0
175,48,8.0,6.0,5.0,35.0,73.0,24.0,15.0,16.0,1.0,0.0,3.0,6.0,5.0,21.0,74.0,13.0,34.0,12.0,2.0,0.0,2
176,61,8.0,3.0,10.0,27.0,72.0,31.0,8.0,7.0,2.0,0.0,1.0,5.0,2.0,28.0,63.0,30.0,44.0,15.0,6.0,0.0,2
177,59,12.0,3.0,11.0,28.0,77.0,18.0,23.0,9.0,2.0,0.0,4.0,5.0,4.0,18.0,64.0,23.0,46.0,15.0,2.0,0.0,1
178,68,5.0,7.0,1.0,23.0,86.0,14.0,23.0,16.0,3.0,0.0,2.0,3.0,3.0,27.0,69.0,11.0,12.0,18.0,6.0,0.0,0
179,69,11.0,4.0,6.0,41.0,84.0,13.0,11.0,10.0,3.0,0.0,4.0,3.0,2.0,23.0,62.0,25.0,33.0,9.0,2.0,0.0,2
180,58,7.0,5.0,2.0,24.0,81.0,16.0,12.0,18.0,5.0,0.0,3.0,1.0,3.0,15.0,76.0,10.0,22.0,12.0,3.0,1.0,1
181,48,4.0,2.0,8.0,30.0,75.0,24.0,11.0,12.0,0.0,0.0,4.0,4.0,4.0,23.0,78.0,26.0,20.0,20.0,4.0,0.0,2
182,73,5.0,8.0,8.0,22.0,86.0,17.0,24.0,14.0,2.0,0.0,6.0,2.0,4.0,24.0,54.0,11.0,38.0,18.0,2.0,0.0,0
183,47,7.0,6.0,9.0,18.0,69.0,34.0,31.0,15.0,2.0,0.0,5.0,5.0,6.0,33.0,70.0,24.0,19.0,10.0,2.0,0.0,0
184,55,8.0,3.0,9.0,22.0,69.0,17.0,21.0,9.0,3.0,0.0,1.0,2.0,1.0,34.0,69.0,25.0,31.0,23.0,3.0,0.0,0
185,35,5.0,1.0,7.0,13.0,79.0,5.0,36.0,19.0,2.0,0.0,4.0,9.0,8.0,17.0,89.0,12.0,19.0,10.0,2.0,0.0,2
186,61,4.0,3.0,3.0,41.0,81.0,23.0,14.0,17.0,3.0,0.0,1.0,1.0,6.0,23.0,71.0,12.0,30.0,16.0,3.0,0.0,0
187,32,4.0,2.0,2.0,13.0,73.0,9.0,17.0,14.0,2.0,0.0,6.0,6.0,4.0,18.0,87.0,4.0,11.0,7.0,2.0,0.0,2
188,51,2.0,6.0,3.0,33.0,73.0,14.0,15.0,14.0,4.0,0.0,7.0,2.0,1.0,21.0,76.0,14.0,17.0,19.0,1.0,0.0,0
189,58,6.0,6.0,3.0,17.0,83.0,24.0,33.0,18.0,3.0,0.0,4.0,2.0,5.0,27.0,73.0,15.0,11.0,11.0,3.0,1.0,0
190,35,8.0,4.0,3.0,21.0,69.0,12.0,28.0,15.0,2.0,0.0,6.0,4.0,9.0,24.0,82.0,13.0,18.0,13.0,3.0,1.0,2
191,28,2.0,3.0,2.0,14.0,71.0,5.0,21.0,18.0,6.0,0.0,3.0,8.0,3.0,14.0,89.0,7.0,9.0,12.0,2.0,0.0,2
192,33,6.0,5.0,8.0,24.0,65.0,23.0,20.0,15.0,1.0,0.0,7.0,3.0,5.0,29.0,84.0,14.0,11.0,12.0,1.0,0.0,0
193,59,12.0,4.0,9.0,24.0,78.0,16.0,24.0,6.0,2.0,0.0,3.0,4.0,5.0,24.0,67.0,10.0,22.0,17.0,2.0,0.0,0
194,56,7.0,4.0,6.0,28.0,81.0,15.0,22.0,12.0,0.0,0.0,6.0,1.0,3.0,31.0,75.0,17.0,18.0,8.0,3.0,0.0,0
195,47,5.0,7.0,7.0,28.0,73.0,13.0,12.0,18.0,3.0,1.0,2.0,2.0,2.0,23.0,80.0,19.0,26.0,15.0,3.0,0.0,1
196,49,3.0,5.0,8.0,35.0,63.0,34.0,13.0,16.0,0.0,0.0,4.0,3.0,2.0,35.0,66.0,34.0,46.0,17.0,1.0,0.0,1
197,55,7.0,9.0,9.0,33.0,78.0,14.0,28.0,16.0,2.0,0.0,4.0,1.0,7.0,26.0,73.0,14.0,24.0,12.0,1.0,0.0,0
198,41,3.0,8.0,3.0,11.0,74.0,13.0,35.0,23.0,6.0,0.0,3.0,6.0,7.0,26.0,78.0,8.0,11.0,15.0,5.0,0.0,0
199,43,6.0,6.0,6.0,26.0,66.0,23.0,17.0,9.0,2.0,0.0,3.0,2.0,2.0,20.0,76.0,24.0,21.0,17.0,4.0,0.0,0
200,58,4.0,4.0,10.0,40.0,76.0,19.0,14.0,14.0,3.0,0.0,3.0,6.0,7.0,16.0,66.0,24.0,33.0,18.0,5.0,0.0,2
201,58,9.0,11.0,10.0,15.0,87.0,11.0,11.0,8.0,3.0,0.0,4.0,2.0,3.0,10.0,85.0,13.0,22.0,11.0,1.0,0.0,0
202,47,6.0,3.0,6.0,26.0,46.0,33.0,57.0,14.0,3.0,0.0,1.0,5.0,8.0,42.0,54.0,29.0,45.0,16.0,3.0,0.0,2
203,66,6.0,2.0,12.0,23.0,83.0,23.0,26.0,14.0,4.0,0.0,4.0,2.0,4.0,28.0,61.0,16.0,25.0,13.0,5.0,0.0,0
204,64,7.0,9.0,8.0,26.0,82.0,41.0,20.0,10.0,2.0,0.0,5.0,3.0,2.0,17.0,64.0,23.0,30.0,10.0,6.0,0.0,0
205,52,3.0,4.0,5.0,39.0,67.0,15.0,23.0,17.0,2.0,0.0,6.0,5.0,4.0,29.0,66.0,24.0,40.0,12.0,5.0,0.0,2
206,47,4.0,7.0,6.0,29.0,67.0,15.0,19.0,18.0,4.0,0.0,3.0,7.0,3.0,19.0,75.0,20.0,32.0,10.0,4.0,0.0,0
207,66,13.0,8.0,8.0,26.0,77.0,22.0,9.0,20.0,8.0,0.0,3.0,2.0,2.0,18.0,63.0,26.0,41.0,11.0,3.0,1.0,0
208,69,8.0,7.0,8.0,18.0,89.0,6.0,13.0,10.0,1.0,0.0,6.0,3.0,2.0,12.0,71.0,11.0,31.0,20.0,2.0,0.0,0
209,47,4.0,6.0,5.0,28.0,75.0,15.0,20.0,19.0,5.0,0.0,5.0,3.0,3.0,20.0,78.0,22.0,19.0,18.0,4.0,0.0,0
210,61,7.0,5.0,5.0,31.0,77.0,33.0,20.0,12.0,2.0,0.0,0.0,2.0,3.0,24.0,62.0,22.0,25.0,21.0,3.0,0.0,0
211,45,7.0,8.0,2.0,29.0,77.0,22.0,17.0,17.0,5.0,0.0,1.0,1.0,3.0,23.0,81.0,16.0,23.0,18.0,2.0,0.0,0
212,43,1.0,6.0,5.0,26.0,72.0,17.0,35.0,12.0,2.0,0.0,6.0,3.0,8.0,22.0,82.0,18.0,29.0,18.0,1.0,0.0,0
213,41,3.0,6.0,2.0,22.0,68.0,18.0,36.0,20.0,2.0,0.0,1.0,3.0,5.0,34.0,72.0,18.0,16.0,13.0,1.0,0.0,0
214,49,3.0,3.0,2.0,23.0,72.0,27.0,29.0,17.0,5.0,0.0,4.0,3.0,6.0,21.0,82.0,18.0,35.0,22.0,4.0,0.0,1
215,54,5.0,7.0,6.0,24.0,70.0,17.0,33.0,15.0,2.0,0.0,6.0,2.0,6.0,20.0,60.0,20.0,33.0,17.0,5.0,0.0,2
216,48,7.0,8.0,9.0,22.0,71.0,24.0,46.0,6.0,1.0,0.0,4.0,2.0,5.0,20.0,69.0,22.0,27.0,13.0,2.0,0.0,0
217,45,2.0,3.0,7.0,34.0,68.0,24.0,36.0,22.0,5.0,0.0,7.0,5.0,2.0,22.0,70.0,25.0,25.0,16.0,4.0,0.0,2
218,27,4.0,6.0,4.0,20.0,65.0,4.0,19.0,15.0,3.0,1.0,6.0,10.0,4.0,17.0,87.0,18.0,22.0,9.0,1.0,0.0,2
219,43,9.0,5.0,5.0,26.0,66.0,12.0,22.0,21.0,2.0,0.0,5.0,3.0,4.0,24.0,76.0,18.0,21.0,21.0,4.0,0.0,0
220,41,4.0,4.0,6.0,20.0,66.0,19.0,35.0,20.0,5.0,0.0,1.0,3.0,6.0,24.0,77.0,20.0,24.0,15.0,4.0,0.0,1
221,70,7.0,6.0,8.0,20.0,87.0,13.0,8.0,15.0,0.0,1.0,3.0,3.0,1.0,9.0,72.0,13.0,34.0,16.0,1.0,1.0,0
222,58,7.0,7.0,6.0,17.0,88.0,11.0,25.0,12.0,2.0,0.0,6.0,4.0,6.0,13.0,82.0,15.0,14.0,17.0,4.0,0.0,0
223,46,7.0,4.0,4.0,22.0,70.0,20.0,50.0,16.0,4.0,1.0,5.0,1.0,4.0,27.0,70.0,14.0,22.0,9.0,4.0,0.0,1
224,66,5.0,5.0,10.0,35.0,78.0,20.0,12.0,12.0,3.0,0.0,2.0,2.0,3.0,17.0,64.0,14.0,52.0,18.0,7.0,1.0,2
225,54,10.0,3.0,7.0,25.0,82.0,10.0,11.0,16.0,3.0,0.0,5.0,1.0,2.0,28.0,72.0,15.0,29.0,10.0,4.0,0.0,0
226,76,6.0,10.0,3.0,16.0,89.0,14.0,11.0,6.0,1.0,0.0,2.0,1.0,4.0,12.0,64.0,6.0,20.0,13.0,2.0,0.0,0
227,53,4.0,7.0,5.0,38.0,66.0,25.0,36.0,12.0,2.0,0.0,6.0,2.0,5.0,34.0,60.0,24.0,28.0,14.0,2.0,0.0,0
228,67,7.0,3.0,9.0,17.0,86.0,14.0,17.0,4.0,0.0,0.0,4.0,5.0,2.0,22.0,69.0,25.0,31.0,12.0,3.0,0.0,0
229,55,6.0,6.0,5.0,31.0,70.0,24.0,20.0,13.0,3.0,1.0,1.0,2.0,3.0,31.0,61.0,18.0,22.0,12.0,1.0,0.0,2
230,48,4.0,4.0,2.0,20.0,76.0,19.0,27.0,15.0,3.0,0.0,2.0,7.0,5.0,20.0,79.0,16.0,35.0,14.0,3.0,0.0,0
231,73,5.0,4.0,11.0,25.0,88.0,19.0,8.0,9.0,4.0,0.0,5.0,3.0,3.0,17.0,57.0,15.0,40.0,11.0,3.0,0.0,2
232,44,6.0,4.0,6.0,23.0,71.0,30.0,33.0,17.0,1.0,0.0,6.0,7.0,2.0,38.0,78.0,29.0,37.0,15.0,2.0,0.0,2
233,57,3.0,6.0,8.0,23.0,73.0,30.0,39.0,13.0,2.0,0.0,5.0,1.0,4.0,37.0,65.0,17.0,43.0,13.0,1.0,0.0,0
234,46,7.0,4.0,4.0,26.0,67.0,23.0,20.0,17.0,3.0,0.0,3.0,5.0,3.0,26.0,71.0,20.0,26.0,13.0,4.0,0.0,2
235,50,6.0,8.0,5.0,26.0,73.0,25.0,31.0,16.0,5.0,0.0,5.0,5.0,10.0,21.0,74.0,29.0,44.0,12.0,3.0,0.0,0
236,50,5.0,6.0,11.0,30.0,65.0,26.0,29.0,17.0,3.0,0.0,4.0,1.0,3.0,31.0,67.0,36.0,32.0,13.0,2.0,0.0,0
237,61,8.0,6.0,8.0,23.0,83.0,6.0,14.0,5.0,2.0,0.0,6.0,1.0,3.0,21.0,75.0,21.0,21.0,3.0,0.0,0.0,0
238,39,1.0,1.0,1.0,9.0,74.0,9.0,18.0,17.0,4.0,0.0,8.0,5.0,6.0,24.0,87.0,13.0,13.0,6.0,1.0,0.0,2
239,66,4.0,4.0,7.0,34.0,76.0,17.0,25.0,18.0,3.0,1.0,2.0,4.0,4.0,31.0,48.0,18.0,48.0,14.0,5.0,2.0,0
240,43,6.0,4.0,2.0,23.0,70.0,17.0,23.0,22.0,5.0,0.0,7.0,3.0,6.0,25.0,78.0,17.0,18.0,14.0,4.0,0.0,0
241,33,4.0,4.0,4.0,24.0,67.0,10.0,20.0,18.0,2.0,0.0,7.0,9.0,5.0,17.0,82.0,9.0,18.0,9.0,3.0,0.0,2
242,66,4.0,7.0,5.0,23.0,87.0,18.0,16.0,15.0,2.0,0.0,5.0,3.0,2.0,26.0,74.0,22.0,30.0,18.0,2.0,0.0,0
243,36,5.0,3.0,7.0,20.0,66.0,9.0,29.0,13.0,4.0,0.0,12.0,9.0,11.0,20.0,82.0,21.0,26.0,19.0,3.0,0.0,1
244,52,5.0,6.0,6.0,23.0,75.0,11.0,22.0,11.0,3.0,0.0,2.0,6.0,5.0,25.0,74.0,14.0,30.0,16.0,1.0,0.0,0
245,45,12.0,3.0,9.0,19.0,79.0,21.0,39.0,14.0,3.0,0.0,7.0,0.0,5.0,21.0,78.0,18.0,36.0,14.0,3.0,0.0,0
246,54,4.0,2.0,5.0,38.0,67.0,27.0,37.0,16.0,3.0,0.0,4.0,8.0,6.0,18.0,60.0,24.0,33.0,14.0,2.0,0.0,2
247,65,7.0,4.0,7.0,31.0,77.0,19.0,18.0,13.0,4.0,0.0,6.0,2.0,1.0,23.0,65.0,29.0,41.0,14.0,7.0,0.0,1
248,61,17.0,7.0,10.0,36.0,87.0,21.0,21.0,7.0,2.0,0.0,2.0,4.0,4.0,18.0,70.0,10.0,33.0,20.0,5.0,0.0,1
249,53,5.0,5.0,6.0,22.0,79.0,18.0,36.0,16.0,6.0,0.0,5.0,1.0,3.0,25.0,70.0,17.0,17.0,12.0,3.0,0.0,1
250,56,4.0,4.0,6.0,24.0,73.0,26.0,23.0,11.0,4.0,0.0,6.0,3.0,7.0,21.0,71.0,17.0,26.0,17.0,7.0,0.0,0
251,51,7.0,5.0,5.0,13.0,79.0,8.0,13.0,12.0,1.0,0.0,4.0,6.0,1.0,21.0,78.0,17.0,33.0,14.0,4.0,0.0,2
252,35,2.0,2.0,1.0,18.0,71.0,18.0,42.0,17.0,3.0,0.0,6.0,2.0,8.0,22.0,84.0,18.0,19.0,11.0,4.0,0.0,0
253,58,4.0,4.0,6.0,15.0,77.0,17.0,25.0,13.0,3.0,0.0,5.0,2.0,5.0,17.0,68.0,32.0,48.0,15.0,0.0,0.0,0
254,63,8.0,4.0,8.0,29.0,71.0,21.0,17.0,11.0,4.0,0.0,3.0,1.0,1.0,29.0,58.0,23.0,52.0,20.0,5.0,0.0,0
255,57,5.0,12.0,4.0,30.0,85.0,13.0,18.0,13.0,3.0,1.0,3.0,3.0,1.0,12.0,80.0,3.0,19.0,11.0,3.0,0.0,0
256,52,4.0,4.0,6.0,27.0,73.0,27.0,25.0,13.0,2.0,0.0,4.0,4.0,5.0,22.0,75.0,23.0,41.0,14.0,3.0,0.0,0
257,43,4.0,8.0,3.0,23.0,75.0,20.0,17.0,10.0,0.0,0.0,7.0,4.0,2.0,26.0,79.0,10.0,23.0,13.0,2.0,0.0,0
258,45,3.0,3.0,6.0,36.0,69.0,35.0,26.0,22.0,5.0,0.0,2.0,1.0,1.0,27.0,74.0,28.0,29.0,19.0,7.0,0.0,1
259,56,10.0,4.0,5.0,16.0,78.0,20.0,25.0,11.0,3.0,0.0,4.0,7.0,6.0,25.0,71.0,18.0,31.0,10.0,2.0,0.0,2
260,50,6.0,8.0,5.0,24.0,78.0,20.0,27.0,12.0,1.0,0.0,3.0,2.0,4.0,28.0,75.0,15.0,26.0,17.0,2.0,0.0,0
261,49,6.0,1.0,6.0,18.0,76.0,29.0,52.0,33.0,3.0,0.0,6.0,6.0,7.0,20.0,72.0,37.0,34.0,18.0,3.0,1.0,1
262,30,5.0,2.0,6.0,24.0,66.0,9.0,23.0,14.0,1.0,0.0,3.0,4.0,3.0,23.0,86.0,12.0,19.0,3.0,0.0,0.0,2
263,62,5.0,8.0,6.0,38.0,78.0,13.0,36.0,15.0,3.0,0.0,6.0,3.0,6.0,25.0,61.0,11.0,22.0,8.0,2.0,0.0,0
264,65,7.0,5.0,8.0,13.0,83.0,9.0,15.0,14.0,3.0,0.0,5.0,4.0,5.0,19.0,65.0,17.0,23.0,13.0,4.0,0.0,2
265,40,6.0,2.0,4.0,18.0,66.0,12.0,16.0,16.0,4.0,1.0,5.0,7.0,3.0,17.0,78.0,16.0,26.0,15.0,5.0,0.0,1
266,57,8.0,6.0,2.0,31.0,81.0,17.0,20.0,11.0,0.0,0.0,1.0,2.0,3.0,16.0,77.0,13.0,54.0,15.0,2.0,0.0,0
267,55,7.0,4.0,5.0,18.0,81.0,15.0,16.0,13.0,2.0,0.0,7.0,3.0,8.0,20.0,80.0,18.0,26.0,11.0,3.0,0.0,0
268,67,12.0,6.0,10.0,27.0,90.0,20.0,13.0,9.0,2.0,0.0,6.0,0.0,4.0,13.0,80.0,8.0,34.0,15.0,0.0,0.0,0
269,47,5.0,5.0,6.0,32.0,71.0,20.0,23.0,15.0,4.0,0.0,4.0,4.0,5.0,20.0,71.0,24.0,45.0,12.0,1.0,0.0,2
270,49,1.0,1.0,4.0,31.0,77.0,15.0,12.0,12.0,1.0,0.0,5.0,5.0,3.0,16.0,81.0,19.0,33.0,10.0,0.0,0.0,2
271,56,8.0,6.0,10.0,21.0,80.0,20.0,20.0,10.0,2.0,0.0,1.0,2.0,5.0,17.0,83.0,10.0,43.0,16.0,2.0,0.0,0
272,54,5.0,2.0,7.0,38.0,69.0,25.0,35.0,20.0,8.0,0.0,2.0,2.0,4.0,29.0,61.0,25.0,32.0,15.0,1.0,0.0,0
273,36,5.0,3.0,5.0,25.0,69.0,14.0,31.0,17.0,4.0,0.0,7.0,5.0,4.0,23.0,82.0,15.0,16.0,9.0,3.0,0.0,2
274,58,8.0,6.0,9.0,31.0,76.0,21.0,24.0,8.0,2.0,0.0,3.0,1.0,6.0,29.0,64.0,23.0,44.0,20.0,5.0,0.0,0
275,66,9.0,4.0,7.0,34.0,84.0,20.0,18.0,14.0,4.0,0.0,3.0,1.0,5.0,19.0,62.0,28.0,40.0,17.0,1.0,0.0,1
276,55,9.0,1.0,2.0,32.0,76.0,19.0,23.0,10.0,4.0,0.0,4.0,2.0,2.0,26.0,76.0,18.0,30.0,16.0,4.0,0.0,1
277,61,11.0,5.0,8.0,18.0,81.0,17.0,26.0,11.0,2.0,0.0,3.0,5.0,2.0,22.0,63.0,23.0,37.0,16.0,1.0,0.0,2
278,69,12.0,3.0,9.0,27.0,85.0,24.0,11.0,9.0,1.0,0.0,4.0,6.0,5.0,14.0,67.0,16.0,41.0,16.0,7.0,2.0,0
279,52,9.0,5.0,7.0,12.0,87.0,6.0,19.0,9.0,5.0,0.0,6.0,4.0,10.0,15.0,85.0,12.0,17.0,14.0,6.0,0.0,0
280,42,6.0,4.0,4.0,29.0,65.0,30.0,15.0,15.0,4.0,0.0,5.0,8.0,4.0,28.0,79.0,30.0,35.0,15.0,3.0,0.0,2
281,47,1.0,5.0,6.0,26.0,76.0,16.0,35.0,17.0,3.0,0.0,3.0,2.0,7.0,22.0,81.0,24.0,23.0,9.0,3.0,0.0,0
282,58,6.0,2.0,3.0,33.0,82.0,25.0,18.0,12.0,2.0,0.0,2.0,4.0,5.0,22.0,77.0,29.0,30.0,9.0,1.0,0.0,2
283,42,4.0,3.0,7.0,18.0,72.0,23.0,36.0,18.0,4.0,0.0,3.0,5.0,8.0,25.0,79.0,22.0,22.0,16.0,2.0,0.0,2
284,53,2.0,6.0,12.0,30.0,80.0,11.0,26.0,17.0,4.0,0.0,4.0,3.0,3.0,13.0,73.0,23.0,40.0,10.0,5.0,0.0,1
285,61,13.0,11.0,10.0,22.0,89.0,12.0,6.0,6.0,1.0,0.0,4.0,6.0,1.0,12.0,81.0,3.0,23.0,9.0,2.0,0.0,0
286,55,7.0,3.0,2.0,23.0,79.0,17.0,53.0,14.0,2.0,0.0,2.0,1.0,6.0,30.0,66.0,9.0,36.0,18.0,5.0,0.0,1
287,42,5.0,4.0,5.0,30.0,70.0,20.0,27.0,19.0,1.0,0.0,5.0,2.0,1.0,31.0,77.0,18.0,20.0,14.0,3.0,0.0,0
288,38,6.0,1.0,4.0,17.0,72.0,7.0,22.0,26.0,2.0,1.0,6.0,3.0,3.0,19.0,85.0,17.0,17.0,12.0,2.0,0.0,2
289,41,1.0,3.0,4.0,25.0,71.0,21.0,28.0,18.0,3.0,0.0,4.0,2.0,4.0,26.0,78.0,21.0,17.0,16.0,3.0,0.0,1
290,57,7.0,3.0,4.0,19.0,83.0,18.0,26.0,13.0,1.0,0.0,5.0,2.0,10.0,33.0,74.0,22.0,17.0,17.0,0.0,0.0,0
291,59,9.0,6.0,12.0,21.0,80.0,14.0,13.0,16.0,4.0,0.0,6.0,5.0,3.0,26.0,71.0,25.0,40.0,16.0,5.0,0.0,2
292,44,3.0,5.0,4.0,25.0,71.0,22.0,45.0,15.0,3.0,0.0,7.0,4.0,2.0,25.0,76.0,16.0,22.0,17.0,2.0,0.0,0
293,72,4.0,12.0,14.0,11.0,92.0,6.0,7.0,9.0,1.0,0.0,2.0,3.0,5.0,15.0,73.0,8.0,28.0,14.0,3.0,0.0,0
294,53,3.0,2.0,6.0,32.0,73.0,25.0,14.0,12.0,4.0,0.0,9.0,7.0,5.0,22.0,77.0,25.0,31.0,16.0,3.0,0.0,1
295,57,6.0,8.0,8.0,21.0,83.0,15.0,4.0,15.0,4.0,0.0,10.0,5.0,1.0,18.0,80.0,14.0,30.0,11.0,5.0,0.0,2
296,30,3.0,3.0,1.0,20.0,59.0,18.0,29.0,13.0,5.0,0.0,6.0,4.0,5.0,30.0,82.0,21.0,11.0,14.0,5.0,0.0,1
297,53,6.0,4.0,8.0,30.0,74.0,18.0,24.0,17.0,5.0,0.0,2.0,4.0,3.0,32.0,72.0,29.0,53.0,15.0,3.0,1.0,1
298,60,11.0,2.0,10.0,26.0,81.0,13.0,10.0,13.0,2.0,0.0,2.0,4.0,4.0,15.0,74.0,18.0,31.0,19.0,3.0,0.0,2
299,53,3.0,2.0,7.0,27.0,74.0,27.0,28.0,14.0,1.0,0.0,3.0,4.0,2.0,28.0,72.0,22.0,40.0,14.0,1.0,0.0,2
300,62,7.0,13.0,7.0,17.0,92.0,6.0,6.0,10.0,0.0,0.0,1.0,2.0,4.0,16.0,81.0,9.0,20.0,18.0,3.0,0.0,0
301,48,3.0,3.0,6.0,25.0,71.0,25.0,31.0,13.0,2.0,0.0,3.0,5.0,1.0,26.0,72.0,22.0,38.0,10.0,3.0,0.0,1
302,30,5.0,2.0,2.0,13.0,74.0,9.0,13.0,23.0,5.0,0.0,5.0,7.0,4.0,19.0,89.0,15.0,19.0,9.0,2.0,0.0,1
303,50,5.0,10.0,3.0,30.0,79.0,16.0,22.0,16.0,1.0,0.0,6.0,4.0,4.0,15.0,80.0,23.0,19.0,3.0,1.0,0.0,0
304,59,8.0,9.0,5.0,24.0,75.0,15.0,17.0,16.0,4.0,0.0,4.0,3.0,6.0,25.0,64.0,18.0,37.0,14.0,4.0,0.0,0
305,56,6.0,2.0,11.0,23.0,81.0,9.0,22.0,9.0,2.0,0.0,5.0,4.0,5.0,21.0,70.0,16.0,29.0,16.0,6.0,0.0,1
306,44,2.0,1.0,7.0,26.0,67.0,25.0,39.0,14.0,2.0,0.0,6.0,2.0,1.0,34.0,72.0,20.0,22.0,13.0,2.0,0.0,0
307,47,3.0,4.0,5.0,27.0,72.0,32.0,30.0,12.0,4.0,0.0,7.0,5.0,7.0,18.0,77.0,23.0,18.0,19.0,4.0,0.0,1
308,54,12.0,2.0,8.0,29.0,75.0,22.0,9.0,9.0,0.0,1.0,3.0,3.0,3.0,26.0,71.0,16.0,36.0,26.0,2.0,0.0,2
309,54,4.0,5.0,5.0,18.0,82.0,23.0,28.0,12.0,3.0,0.0,9.0,1.0,4.0,33.0,75.0,17.0,17.0,12.0,3.0,0.0,0
310,51,5.0,3.0,8.0,27.0,76.0,19.0,17.0,14.0,1.0,0.0,3.0,6.0,4.0,31.0,74.0,17.0,24.0,18.0,3.0,0.0,1
311,69,6.0,5.0,6.0,16.0,88.0,11.0,14.0,18.0,4.0,0.0,5.0,3.0,3.0,13.0,78.0,15.0,10.0,18.0,4.0,0.0,0
312,55,3.0,2.0,5.0,35.0,78.0,24.0,23.0,16.0,2.0,0.0,5.0,10.0,6.0,21.0,76.0,31.0,36.0,15.0,4.0,0.0,2
313,70,6.0,6.0,4.0,7.0,91.0,10.0,11.0,11.0,2.0,0.0,7.0,2.0,3.0,27.0,71.0,3.0,15.0,26.0,2.0,0.0,0
314,64,13.0,8.0,6.0,29.0,86.0,19.0,14.0,12.0,2.0,0.0,0.0,1.0,1.0,17.0,69.0,17.0,23.0,12.0,4.0,1.0,0
315,57,3.0,9.0,5.0,25.0,81.0,19.0,29.0,18.0,1.0,0.0,1.0,3.0,7.0,31.0,71.0,10.0,21.0,12.0,2.0,0.0,0
316,38,4.0,2.0,5.0,15.0,74.0,13.0,34.0,15.0,2.0,0.0,10.0,3.0,9.0,23.0,83.0,11.0,13.0,14.0,2.0,0.0,1
317,57,12.0,7.0,12.0,16.0,82.0,19.0,24.0,14.0,1.0,0.0,2.0,4.0,3.0,26.0,75.0,18.0,34.0,16.0,4.0,0.0,1
318,35,6.0,3.0,1.0,21.0,64.0,24.0,27.0,10.0,2.0,0.0,7.0,5.0,9.0,20.0,81.0,19.0,28.0,20.0,2.0,0.0,2
319,51,6.0,2.0,7.0,26.0,76.0,14.0,30.0,21.0,3.0,0.0,1.0,2.0,4.0,24.0,73.0,26.0,21.0,11.0,4.0,0.0,0
